,Unnamed: 0,Company (Maker-if known),Specific Bean Origin or Bar Name,REF,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin
1130,1130,Middlebury,Alto Beni,887,2012,75,U.S.A.,2.0,Criollo,Bolivia
1131,1131,Middlebury,"Balinese, Java",887,2012,70,U.S.A.,2.5,Criollo,Indonesia
1132,1132,Millcreek Cacao Roasters,Ecuador,1073,2013,70,U.S.A.,2.5,Forastero (Nacional),Ecuador
1133,1133,Millcreek Cacao Roasters,Ecuador,825,2012,70,U.S.A.,3.5, ,Ecuador
1134,1134,Mindo,Ecuador,607,2010,67,U.S.A.,2.75, ,Ecuador
1135,1135,Mindo,Ecuador,607,2010,77,U.S.A.,2.75, ,Ecuador
1136,1136,Minimal,"Acul-du-Nord, 2015",1920,2016,70,Japan,3.5,"Criollo, Trinitario",Haiti
1137,1137,Mission,"Fazenda Camboa, Bahia",1880,2016,75,Brazil,3.75, ,Brazil
1138,1138,Mission,"Bahia, Fazenda Venturosa",1626,2015,70,Brazil,3.5,Forastero (Parazinho),Brazil
1139,1139,Mita,Tumaco,955,2012,65,Colombia,2.5, ,Colombia
1140,1140,Moho,"Toledo District, w/ nibs",1026,2013,73,U.S.A.,3.25,Trinitario,Belize
1141,1141,Moho,Toledo District,1030,2013,72,U.S.A.,3.0,Trinitario,Belize
1142,1142,Moho,"Umoho R., Toledo District, San Felipe",607,2010,67,U.S.A.,2.75,Trinitario,Belize
1143,1143,Molucca,La Red,1614,2015,70,U.S.A.,3.0, ,Domincan Republic
1144,1144,Molucca,Indonesia,1618,2015,70,U.S.A.,2.75, ,Indonesia
1145,1145,Molucca,Peru,1618,2015,70,U.S.A.,3.25, ,Peru
1146,1146,Momotombo,Matagalpa,661,2011,70,Nicaragua,2.75, ,Nicaragua
1147,1147,Momotombo,Mombacho,661,2011,70,Nicaragua,2.75, ,Nicaragua
1148,1148,Momotombo,Oscuro,772,2011,70,Nicaragua,3.25, ,Nicaragua
1149,1149,Monarque,Oko Caribe,1812,2016,72,Canada,3.5, ,Dominican Republic
1150,1150,Monsieur Truffe,Papaua New Guinea,1391,2014,70,Australia,3.25, ,Papua New Guinea
1151,1151,Montecristi,Manabi,1654,2015,70,Ecuador,3.25, ,Ecuador
1152,1152,Montecristi,Manabi,1654,2015,63,Ecuador,3.5, ,Ecuador
1153,1153,Montecristi,Manabi,1658,2015,85,Ecuador,3.5, ,Ecuador
1154,1154,Muchomas (Mesocacao),Nicaragua,1462,2015,70,U.S.A.,3.5, ,Nicaragua
1155,1155,Muchomas (Mesocacao),Nicaragua,1462,2015,80,U.S.A.,3.5, ,Nicaragua
1156,1156,Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68,U.S.A.,2.75, ,Tanzania
1157,1157,Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71,U.S.A.,2.75, ,Domincan Republic
1158,1158,Mutari,"Ambanja, batch 1 SRB",1900,2016,68,U.S.A.,2.75, ,Madagascar
1159,1159,Mutari,"Tien Giang, batch 1 SRB",1900,2016,80,U.S.A.,3.0,Trinitario,Vietnam
1160,1160,Nahua,"Costa Rica, Oscuro",1049,2013,58,Costa Rica,2.5, ,Costa Rica
1161,1161,Nahua,"Costa Rica, Oscuro",1049,2013,70,Costa Rica,3.0, ,Costa Rica
1162,1162,Naive,Trinidad & Tobago,1046,2013,70,Lithuania,3.75, ,"Trinidad, Tobago"
1163,1163,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78,Lithuania,3.75,Forastero (Nacional),Peru
1164,1164,Naive,Grenada,867,2012,71,Lithuania,2.5,Trinitario,Grenada
1165,1165,Na�ve,Nicaragua,1379,2014,70,Lithuania,3.25,Criollo,Nicaragua
1166,1166,Na�ve,Chuao,1399,2014,75,Lithuania,2.75,Trinitario,Venezuela
1167,1167,Na�ve,Barinas,1399,2014,70,Lithuania,3.0, ,Venezuela
1168,1168,Nanea,Criollo Blend,1007,2013,85,U.S.A.,3.5, ,Hawaii
1169,1169,Nathan Miller,Peru,1403,2014,72,U.S.A.,2.25, ,Peru
1170,1170,Nathan Miller,Hispaniola,1403,2014,70,U.S.A.,2.5, ,Dominican Republic
1171,1171,Nathan Miller,Madagascar,1403,2014,74,U.S.A.,2.5,Trinitario,Madagascar
1172,1172,Nathan Miller,Ghana,1403,2014,70,U.S.A.,3.5,Forastero,Ghana
1173,1173,Neuhaus (Callebaut),Papua New Guinea,531,2010,70,Belgium,2.5,Criollo,Papua New Guinea
1174,1174,Neuhaus (Callebaut),Manickchand Estate,230,2008,67,Belgium,3.75,Trinitario,Trinidad
1175,1175,Neuhaus (Callebaut),Dark,135,2007,73,Belgium,1.0, , 
1176,1176,Neuhaus (Callebaut),West Africa,15,2006,73,Belgium,2.0,Forastero,West Africa
1177,1177,Neuhaus (Callebaut),Sao Tome,15,2006,75,Belgium,2.75,Forastero,Sao Tome
1178,1178,Neuhaus (Callebaut),Ocumare,24,2006,71,Belgium,3.0,Criollo,Venezuela
1179,1179,Nibble,Patanemo,1526,2015,72,U.S.A.,2.25,Criollo,Venezuela
1180,1180,Nibble,Elvesia P.,1526,2015,72,U.S.A.,2.75,Trinitario,Dominican Republic
1181,1181,Nibble,"Ambanja, Sambirano Valley",1526,2015,72,U.S.A.,3.0,Trinitario,Madagascar
1182,1182,Nibble,Tumbes,1526,2015,72,U.S.A.,3.0,Criollo,Peru
1183,1183,Night Owl,Peru,1022,2013,75,U.S.A.,2.75, ,Peru
1184,1184,Night Owl,Ecuador,1022,2013,75,U.S.A.,3.5, ,Ecuador
1185,1185,Noble Bean aka Jerjobo,Ghana,1295,2014,75,U.S.A.,3.0,Forastero,Ghana
1186,1186,Noble Bean aka Jerjobo,Moho Valley,1299,2014,75,U.S.A.,3.0,Trinitario,Belize
1187,1187,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75,U.S.A.,3.25,Forastero (Nacional),Peru
1188,1188,Noir d' Ebine,Venezuela,837,2012,70,U.S.A.,3.0, ,Venezuela
1189,1189,Noir d' Ebine,Ecuador,841,2012,70,U.S.A.,3.0, ,Ecuador
1190,1190,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70,Nicaragua,3.0, ,Nicaragua
1191,1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75,Nicaragua,2.75, ,Nicaragua
1192,1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80,Nicaragua,3.25,Forastero (Nacional),Ecuador
1193,1193,Nuance,"Ghana, 2013",1454,2015,70,U.S.A.,3.75,Forastero,Ghana
1194,1194,Nuance,"Ecuador, 2013",1458,2015,70,U.S.A.,2.75,Trinitario,Ecuador
1195,1195,Nuance,"Canoabo, 2013",1458,2015,70,U.S.A.,3.0,Criollo,Venezuela
1196,1196,Nuance,"Sambirano Valley, 2012",1458,2015,70,U.S.A.,3.5,Trinitario,Madagascar
1197,1197,Nuance,La Red,1470,2015,70,U.S.A.,3.75, ,Dominican Republic
1198,1198,Nugali,Fazenda Leolinda,1876,2016,70,Brazil,3.5,Trinitario (Scavina),Brazil
1199,1199,Oakland Chocolate Co.,Jamaica,478,2010,70,U.S.A.,2.5,Trinitario,Jamaica
1200,1200,Obolo,Pangoa,1638,2015,70,Chile,3.75,Criollo,Peru
1201,1201,Obolo,"Pangoa, w/ nibs",1638,2015,70,Chile,3.75,Criollo,Peru
1202,1202,Ocelot,Virunga,1558,2015,70,Scotland,3.75,Forastero,Congo
1203,1203,Ocelot,Piura,1558,2015,75,Scotland,4.0,Criollo,Peru
1204,1204,Ocho,Sang Yum Coop,1760,2016,100,New Zealand,2.75, ,Samoa
1205,1205,Ocho,Sang Yum Coop,1760,2016,70,New Zealand,3.5, ,Samoa
1206,1206,Ocho,"PNG, Devotion",1411,2014,66,New Zealand,2.75, ,Papua New Guinea
1207,1207,Ocho,"PNG, Revolution",1411,2014,70,New Zealand,3.0, ,Papua New Guinea
1208,1208,Ocho,"PNG, Voodoo",1411,2014,88,New Zealand,3.25, ,Papua New Guinea
1209,1209,Ocho,"PNG, Nib Bar",1411,2014,74,New Zealand,3.5, ,Papua New Guinea
1210,1210,Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70,U.S.A.,2.75,Trinitario,Trinidad
1211,1211,Ohiyo,Tanzania,1598,2015,70,U.S.A.,3.0, ,Tanzania
1212,1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70,Germany,3.5,Criollo,Bolivia
1213,1213,Olive and Sinclair,Dominican Republic prototype,486,2010,72,U.S.A.,3.0, ,Dominican Republic
1214,1214,Olive and Sinclair,Ghana prototype,486,2010,72,U.S.A.,3.0,Forastero,Ghana
1215,1215,Olive and Sinclair,Dark 67,457,2009,67,U.S.A.,2.75, ,"Ghana, Domin. Rep"
1216,1216,Olive and Sinclair,Dark 75,457,2009,75,U.S.A.,3.0, ,"Ghana, Domin. Rep"
1217,1217,Olivia,Carribean-Raw,688,2011,76,Canada,2.0, ,Carribean
1218,1218,Olivia,Carribean,688,2011,76,Canada,2.75, ,Carribean
1219,1219,Olivia,Carribean,688,2011,85,Canada,2.75, ,Carribean
1220,1220,Olivia,Carribean-Raw,688,2011,85,Canada,3.0, ,Carribean
1221,1221,Omanhene,Ghana,693,2011,80,Ghana,2.75,Forastero,Ghana
1222,1222,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70,Iceland,3.75,Trinitario,Tanzania
1223,1223,Omnom,Papua New Guinea,1247,2014,70,Iceland,3.0, ,Papua New Guinea
1224,1224,Omnom,Madagascar,1247,2014,66,Iceland,3.5,Trinitario,Madagascar
1225,1225,organicfair,Maya Mountain,1161,2013,74,Canada,2.75,Trinitario,Belize
1226,1226,organicfair,La Red,1165,2013,72,Canada,2.75, ,Dominican Republic
1227,1227,organicfair,Nicaraqua,1165,2013,72,Canada,2.75,Trinitario,Nicaragua
1228,1228,organicfair,Caribe,1165,2013,72,Canada,3.0, ,Dominican Republic
1229,1229,organicfair,Mindo,1165,2013,72,Canada,3.0,Trinitario,Ecuador
1230,1230,Original Beans (Felchlin),Papua Kerafat,1438,2014,68,Switzerland,2.75, ,Papua New Guinea
1231,1231,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80,Switzerland,3.25,Blend, 
1232,1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66,Switzerland,3.75, ,Bolivia
1233,1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70,Switzerland,3.0,Forastero,Congo
1234,1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75,Switzerland,3.0,Criollo,Peru
1235,1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68,Switzerland,3.25, ,Bolivia
1236,1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60,U.S.A.,3.0,Criollo,Hawaii
1237,1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60,U.S.A.,3.0, ,Hawaii
1238,1238,Orquidea,Peru,859,2012,65,Peru,3.0, ,Peru
1239,1239,Orquidea,Peru,859,2012,72,Peru,3.0, ,Peru
1240,1240,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70,Ecuador,4.0, ,Colombia
1241,1241,Pacari,Garaua,1415,2014,70,Ecuador,3.25, ,Ecuador
1242,1242,Pacari,Cumbia,1415,2014,70,Ecuador,3.5, ,Ecuador
1243,1243,Pacari,Montubia,1415,2014,70,Ecuador,3.75, ,Ecuador
1244,1244,Pacari,Tangara,1415,2014,70,Ecuador,4.0, ,Ecuador
1245,1245,Pacari,"Ecuador, raw",817,2012,85,Ecuador,2.75, ,Ecuador
1246,1246,Pacari,Piura,863,2012,70,Ecuador,4.0, ,Peru
1247,1247,Pacari,Nube- prototype,721,2011,70,Ecuador,3.5, ,Ecuador
1248,1248,Pacari,Esmeraldas,224,2008,60,Ecuador,2.5,Forastero (Arriba),Ecuador
1249,1249,Pacari,Manabi,224,2008,65,Ecuador,2.75,Forastero (Arriba),Ecuador
1250,1250,Pacari,Los Rios,224,2008,72,Ecuador,3.0,Forastero (Arriba),Ecuador
1251,1251,Pacari,Raw,266,2008,100,Ecuador,2.0,Forastero (Arriba),Ecuador
1252,1252,Pacari,Raw,266,2008,70,Ecuador,3.5,Forastero (Arriba),Ecuador
1253,1253,Palette de Bine,Lachua,1720,2016,70,Canada,2.75, ,Guatemala
1254,1254,Palette de Bine,Maya Mtn,1720,2016,72,Canada,3.0,Trinitario,Belize
1255,1255,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70,Canada,3.25, ,Bolivia
1256,1256,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70,Canada,3.25,Trinitario,Trinidad
1257,1257,Palette de Bine,Kokoa Kamili,1574,2015,72,Canada,3.5, ,Tanzania
1258,1258,Palette de Bine,Lam Dong,1574,2015,72,Canada,3.75,Trinitario,Vietnam
1259,1259,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72,Canada,2.75, ,Bolivia
1260,1260,Palette de Bine,Sambirano,1239,2014,78,Canada,3.75,Trinitario,Madagascar
1261,1261,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75,Canada,2.75, ,Ecuador
1262,1262,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75,Canada,3.5,Blend,"Trinidad, Ecuador"
1263,1263,Palette de Bine,Gran Couva,1399,2014,70,Canada,3.75,Trinitario,Trinidad
1264,1264,Pangea,Matasawalevu,1860,2016,76,Spain,3.0, ,Fiji
1265,1265,Park 75,South America,1363,2014,65,U.S.A.,3.5, ,South America
1266,1266,Parliament,Kilombero Valley,1856,2016,70,U.S.A.,3.25, ,Tanzania
1267,1267,Parliament,"Lachua, Q'egchi families",1542,2015,70,U.S.A.,3.5, ,Guatemala
1268,1268,Parliament,Alto Beni,1251,2014,70,U.S.A.,3.0, ,Bolivia
1269,1269,Parliament,Oko Caribe,1255,2014,70,U.S.A.,3.5, ,Dominican Republic
1270,1270,Pascha,Peru,1137,2013,55,Peru,2.5, ,Peru
1271,1271,Pascha,Peru,1137,2013,70,Peru,2.75, ,Peru
1272,1272,Patric,Signature Blend,636,2011,70,U.S.A.,3.75,Blend, 
1273,1273,Patric,Madagascar,331,2009,75,U.S.A.,4.0,Trinitario,Madagascar
1274,1274,Patric,Madagascar,439,2009,67,U.S.A.,3.5,Trinitario,Madagascar
1275,1275,Patric,"Rio Caribe, Paria Penninsula",439,2009,70,U.S.A.,3.5,Trinitario,Venezuela
1276,1276,Patric,Madagascar,196,2007,70,U.S.A.,4.0,Trinitario,Madagascar
1277,1277,Patric,"Piura, Choc. Garage Exclusive",1034,2013,67,U.S.A.,4.0, ,Peru
1278,1278,Paul Young,"Madagascar, w/ shell",1271,2014,73,U.K.,2.25,Trinitario,Madagascar
1279,1279,Paul Young,"Madagascar, w/ shell",1271,2014,64,U.K.,2.75,Trinitario,Madagascar
1280,1280,Peppalo,Dominican Republic,1454,2015,82,U.S.A.,3.0, ,Dominican Republic
1281,1281,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70,Belgium,3.25,Forastero,Cameroon
1282,1282,Pierre Marcolini,Chuao,478,2010,75,Belgium,3.0,Criollo,Venezuela
1283,1283,Pierre Marcolini,Trinite,478,2010,75,Belgium,3.25,Trinitario,Trinidad
1284,1284,Pierre Marcolini,"Baracoa, Cuba",516,2010,78,Belgium,3.75,"Criollo, Forastero",Cuba
1285,1285,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85,Belgium,3.0,Criollo,Peru
1286,1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72,Belgium,3.0,Forastero,Brazil
1287,1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72,Belgium,3.0,Criollo,Mexico
1288,1288,Pierre Marcolini,Cabosse,111,2007,70,Belgium,4.0,Blend,"Venezuela, Java"
1289,1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72,Belgium,3.75,Forastero (Nacional),Ecuador
1290,1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72,Belgium,4.0,Trinitario,Madagascar
1291,1291,Pierre Marcolini,Fleur de Cacao,166,2007,85,Belgium,3.5,Blend,Venezuela/ Ghana
1292,1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72,Belgium,4.0,Criollo,Mexico
1293,1293,Pierre Marcolini,"Kendem Lembu, Java",93,2006,72,Belgium,3.0,Criollo,Indonesia
1294,1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72,Belgium,4.0,Criollo,Venezuela
1295,1295,Pinellas,Wampusirpi Region,1772,2016,80,U.S.A.,2.5, ,Honduras
1296,1296,Pitch Dark,Tenor,1506,2015,62,U.S.A.,2.5, ,Nicaragua
1297,1297,Pitch Dark,Johe,1506,2015,80,U.S.A.,2.75, ,Nicaragua
1298,1298,Pitch Dark,Chuno,1510,2015,80,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua
1299,1299,Pitch Dark,Nicalizo,1510,2015,80,U.S.A.,2.75,Trinitario,Nicaragua
1300,1300,Pitch Dark,Rugoso,1510,2015,80,U.S.A.,3.25, ,Nicaragua
1301,1301,Pitch Dark,Akesson Estate,1311,2014,73,U.S.A.,3.25,Trinitario,Madagascar
1302,1302,Pitch Dark,Namau Village,1315,2014,73,U.S.A.,2.5,Trinitario,Fiji
1303,1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73,U.S.A.,3.25, ,Ecuador
1304,1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73,U.S.A.,3.5, ,Ecuador
1305,1305,Pomm (aka Dead Dog),"La Red, 2011",829,2012,76,U.S.A.,2.5, ,Dominican Republic
1306,1306,Pomm (aka Dead Dog),Peru,829,2012,82,U.S.A.,2.75,Criollo,Peru
1307,1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70,U.S.A.,3.75, ,Domincan Republic
1308,1308,Potomac,"Cuyagua, 2013",1387,2014,70,U.S.A.,3.75, ,Venezuela
1309,1309,Potomac,Upala w/ nibs,647,2011,70,U.S.A.,3.5,Matina,Costa Rica
1310,1310,Potomac,"Upala, Batch 18",654,2011,70,U.S.A.,3.0,Matina,Costa Rica
1311,1311,Potomac,"San Martin, Amazonian Highlands",789,2011,70,U.S.A.,2.75, ,Peru
1312,1312,Potomac,Bahia,789,2011,70,U.S.A.,3.5, ,Brazil
1313,1313,Potomac,"Upala, Batch 12",607,2010,82,U.S.A.,3.75,Matina,Costa Rica
1314,1314,Pralus,Peru,1446,2015,75,France,3.25, ,Peru
1315,1315,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75,France,3.25,Criollo (Porcelana),Venezuela
1316,1316,Pralus,Chuao,486,2010,75,France,3.5,Trinitario,Venezuela
1317,1317,Pralus,Cuyagua,451,2009,75,France,2.0, ,Venezuela
1318,1318,Pralus,Papouasie,199,2008,75,France,3.0,Trinitario,Papua New Guinea
1319,1319,Pralus,"Sambirano Valley, Le 100%",202,2008,100,France,3.0,Criollo,Madagascar
1320,1320,Pralus,Dominican Republic-Organic,280,2008,75,France,2.0, ,Dominican Republic
1321,1321,Pralus,"Monte Alegre, Diego Badero",280,2008,75,France,3.5, ,Brazil
1322,1322,Pralus,Claudio Corallo w/ nibs,162,2007,75,France,4.0,Forastero,Sao Tome
1323,1323,Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75,France,3.0,Forastero,Brazil
1324,1324,Pralus,Tanzania,105,2006,75,France,3.5,Criollo,Tanzania
1325,1325,Pralus,Sao Tome & Principe,5,2006,75,France,3.5,Forastero,Sao Tome & Principe
1326,1326,Pralus,Trinidad,5,2006,75,France,3.5,Trinitario,Trinidad
1327,1327,Pralus,"Madagascar, Nosy Be Isle.",5,2006,75,France,3.75,Criollo,Madagascar
1328,1328,Pralus,"Java, Indonesie",32,2006,75,France,3.5,Criollo,Indonesia
1329,1329,Pralus,"Barlovento, Venezuela",32,2006,75,France,3.5,Trinitario,Venezuela
1330,1330,Pralus,Jamaique,32,2006,75,France,4.0,Trinitario,Jamaica
1331,1331,Pralus,Equateur,40,2006,75,France,3.0,Trinitario,Ecuador
1332,1332,Pralus,Vanuatu,40,2006,75,France,3.0,Trinitario,Vanuatu
1333,1333,Pralus,Ghana,40,2006,75,France,3.25,Forastero,Ghana
1334,1334,Pralus,Colombie,40,2006,75,France,3.5,Trinitario,Colombia
1335,1335,Pralus,Fortissima,93,2006,80,France,4.0,"Criollo, Trinitario",Ecuador
1336,1336,Pralus,Cuba,99,2006,75,France,3.0,Trinitario,Cuba
1337,1337,Pralus,"Caracas, Venezuela and Ghana",99,2006,75,France,3.0,"Trinitario, Forastero","Venezuela, Ghana"
1338,1338,Pralus,"Djakarta, Java and Ghana",99,2006,75,France,3.5,"Criollo, Forastero","Indonesia, Ghana"
1339,1339,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77,U.K.,3.5, ,Ecuador
1340,1340,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70,U.K.,3.5,Trinitario,Grenada
1341,1341,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74,U.K.,3.5,Criollo,Madagascar
1342,1342,Pump Street Bakery,Honduras,1688,2015,80,U.K.,2.75, ,Honduras
1343,1343,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75,U.K.,2.75,Trinitario,Venezuela
1344,1344,Pump Street Bakery,Guantupi River,1223,2014,75,U.K.,3.0,Forastero (Nacional),Ecuador
1345,1345,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72,U.K.,3.25,Trinitario,Madagascar
1346,1346,Pump Street Bakery,Guantupi River,1227,2014,85,U.K.,2.75,Forastero (Nacional),Ecuador
1347,1347,Pura Delizia,Venezuela,931,2012,73,Italy,2.75, ,Venezuela
1348,1348,Q Chocolate,Brazil,1057,2013,75,Brazil,3.25, ,Brazil
1349,1349,Q Chocolate,Brazil,1057,2013,85,Brazil,3.5, ,Brazil
1350,1350,Q Chocolate,Brazil,1069,2013,55,Brazil,2.75, ,Brazil
1351,1351,Q Chocolate,Brazil,1069,2013,80,Brazil,3.25, ,Brazil
1352,1352,Q Chocolate,Brazil,935,2012,60,Brazil,3.0, ,Brazil
1353,1353,Q Chocolate,Brazil,935,2012,65,Brazil,3.25, ,Brazil
1354,1354,Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70,Mexico,2.75,Criollo,Mexico
1355,1355,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74,Mexico,3.0,Trinitario,Mexico
1356,1356,Raaka,Amazon Basin Blend,1788,2016,70,U.S.A.,3.0, ,"Peru(SMartin,Pangoa,nacional)"
1357,1357,Raaka,Virunga,1708,2015,75,U.S.A.,2.75,Forastero,Congo
1358,1358,Raaka,Madagascar,959,2012,75,U.S.A.,3.25,Trinitario,Madagascar
1359,1359,Raaka,La Red,785,2011,85,U.S.A.,3.5, ,Dominican Republic
1360,1360,Rain Republic,Suchitepequez E.,470,2010,70,Guatemala,2.75, ,Guatemala
1361,1361,Rancho San Jacinto,Ecuador,565,2010,75,Ecuador,3.0,"Forastero(Arriba, CCN)",Ecuador
1362,1362,Ranger,"San Martin, Batch 2",1558,2015,70,U.S.A.,2.5, ,Peru
1363,1363,Ranger,"Chulucanas, Batch 1",1562,2015,80,U.S.A.,3.25, ,Peru
1364,1364,Ranger,"Tumbes, Batch 2",1562,2015,73,U.S.A.,3.5,Criollo,Peru
1365,1365,Raoul Boulanger,Piura,1872,2016,75,France,3.25,Criollo,Peru
1366,1366,Raw Cocoa,Raw,867,2012,70,Poland,2.5,Criollo, 
1367,1367,Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75,Ecuador,3.25, ,Ecuador
1368,1368,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75,Ecuador,2.5,Forastero (Arriba),Ecuador
1369,1369,Republica del Cacao (aka Confecta),Manabi,147,2007,75,Ecuador,3.0,Forastero (Arriba),Ecuador
1370,1370,Republica del Cacao (aka Confecta),El Oro,147,2007,67,Ecuador,3.5,Forastero (Arriba),Ecuador
1371,1371,Republica del Cacao (aka Confecta),Los Rios,170,2007,75,Ecuador,3.75,Forastero (Arriba),Ecuador
1372,1372,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75,U.S.A.,3.75, ,Ecuador
1373,1373,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85,U.S.A.,3.5, ,Ecuador
1374,1374,Ritual,"Mid Mountain, 2014",1466,2015,70,U.S.A.,3.5,Blend, 
1375,1375,Ritual,"Toledo District, Maya",1089,2013,75,U.S.A.,3.75,Trinitario,Belize
1376,1376,Ritual,"Maranon, Cajamarca",1181,2013,75,U.S.A.,3.0,Forastero (Nacional),Peru
1377,1377,Ritual,Sambirano,891,2012,75,U.S.A.,4.0,Trinitario,Madagascar
1378,1378,Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75,U.S.A.,3.25,Nacional (Arriba),Ecuador
1379,1379,Ritual,Gran Couva,979,2012,75,U.S.A.,3.5,Trinitario,Trinidad
1380,1380,Ritual,Costa Rica,745,2011,75,U.S.A.,3.5, ,Costa Rica
1381,1381,Roasting Masters,"La Dorado, light roast",1844,2016,70,South Korea,3.25, ,Costa Rica
1382,1382,Roasting Masters,"Tapanti, light roast",1844,2016,70,South Korea,3.25, ,Costa Rica
1383,1383,Roasting Masters,Maleku,1844,2016,70,South Korea,3.25, ,Costa Rica
1384,1384,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75,Madagascar,3.25,Trinitario,Madagascar
1385,1385,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68,Madagascar,3.25,Trinitario,Madagascar
1386,1386,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66,U.K.,3.5,Trinitario,Grenada
1387,1387,Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75,U.S.A.,3.75, ,Honduras
1388,1388,Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70,U.S.A.,3.75, ,Venezuela
1389,1389,Rogue,"Tranquilidad, Batch 1",1566,2015,75,U.S.A.,3.25, ,Bolivia
1390,1390,Rogue,Porcelana,1209,2014,80,U.S.A.,3.75,Criollo,Venezuela
1391,1391,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70,U.S.A.,3.5,Trinitario,Madagascar
1392,1392,Rogue,"Hispaniola, 2013",1081,2013,70,U.S.A.,3.5, ,Dominican Republic
1393,1393,Rogue,"Silvestre, Batch 7, 2013",1081,2013,75,U.S.A.,4.0, ,Bolivia
1394,1394,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75,U.S.A.,3.75,Trinitario,Jamaica
1395,1395,Rogue,"Camino Verde P., Balao, Guayas",979,2012,75,U.S.A.,3.75,Nacional (Arriba),Ecuador
1396,1396,Rogue,"Silvestre, Batch 1, 2011",793,2011,75,U.S.A.,3.0,Criollo,Bolivia
1397,1397,Rogue,Piura,565,2010,75,U.S.A.,3.75, ,Peru
1398,1398,Rogue,Rio Caribe,327,2009,70,U.S.A.,3.5,Trinitario,Venezuela
1399,1399,Rogue,"Hispaniola, 2008",213,2008,70,U.S.A.,2.75, ,Dominican Republic
1400,1400,Rogue,Jamaica,213,2008,70,U.S.A.,2.75,Trinitario,Jamaica
